NAME	TITLE	SCORE	
LOC119869943		3.1751924	
OR52H2		3.1747928	
SLC25A31		3.174711	
PDE6A		3.1745558	
PRSS36		3.1737657	
LOC106559430		3.171677	
MFSD8		3.1709795	
LOC119873990		3.169675	
LOC111094498		3.1694934	
LOC119866696		3.169144	
USP50		3.1684918	
KIF26B		3.1682773	
LOC100683957		3.1676974	
MROH2B		3.1661787	
ANO3		3.1649668	
LOC480278		3.1643753	
FPR2		3.1640565	
LOC102155718		3.1630533	
LOC111093466		3.1619434	
LOC100856021		3.1613348	
LCTL		3.1609106	
LOC100683592		3.1587539	
OR10V5		3.158411	
C10H2orf74		3.1576436	
E2F7		3.157495	
CCDC146		3.1570964	
RSPH4A		3.1561882	
LOC100686349		3.1561036	
ADGRB2		3.15604	
LRRC39		3.1556509	
LOC111097419		3.155491	
LOC111096604		3.1549194	
TRPC5		3.1544504	
LOC119871951		3.1543694	
LOC106559634		3.153968	
FAM151A		3.1538107	
LOC119872907		3.15377	
DOP1A		3.1537068	
RBM20		3.1534476	
LOC607082		3.1529799	
LOC111098783		3.1511621	
LOC102151208		3.1502883	
SLC34A1		3.149998	
CKLF		3.1492467	
LOC610384		3.1487691	
CERKL		3.148419	
MYH16		3.1481602	
LOC102152733		3.1472352	
DEPDC1		3.146798	
LOC119866357		3.146297	
LOC111096027		3.1461413	
MIR99A-2		3.145804	
GALNT5		3.1442192	
LOC106557929		3.1435592	
LOC111097832		3.1435304	
CPNE5		3.1427567	
LOC476416		3.1384974	
LOC111091317		3.1378894	
GPR137C		3.137734	
LOC119870332		3.1375043	
MGAM2		3.137332	
PNLIP		3.1358747	
GRIA2		3.1339195	
RGS8		3.1338947	
LOC119867188		3.1328084	
LOC111094300		3.1326056	
LOC106557867		3.1325562	
GAL3ST1		3.1319141	
RORB		3.131856	
LARP1B		3.131242	
LOC119867570		3.1309474	
LOC119871885		3.1307518	
MIS18BP1		3.1299422	
LOC119870103		3.1292028	
LOC119866174		3.129117	
HYDIN		3.1284072	
CD300E		3.1280742	
FAM227A		3.127808	
LOC100856306		3.126983	
BDP1		3.1262379	
KIAA0895		3.1261628	
LOC100687375		3.1256237	
LOC111093578		3.1247575	
TEX49		3.1246014	
RBP3		3.1237347	
ZFP30		3.1234312	
LOC479459		3.1230793	
LOC611652		3.1229987	
GBX1		3.1223125	
CEP135		3.121969	
MIR331		3.1216834	
LOC106558983		3.1212456	
LOC119874207		3.1210797	
ZNF180		3.1207538	
HEATR4		3.1204312	
LOC100685565		3.1204293	
LOC100688769		3.117344	
PRDM10		3.1168242	
HMMR		3.1166408	
NEUROG2		3.1157475	
LOC100686356		3.1150925	
LOC102157206		3.1150756	
LOC119866908		3.1149414	
CFAP97D1		3.114606	
LOC119864712		3.1145852	
CACNA1F		3.1145399	
LOC106559141		3.1140754	
INSM2		3.1133199	
LOC100685532		3.1131022	
CEBPE		3.113091	
CSMD1		3.1123288	
LOC106559184		3.1119716	
CFAP251		3.111406	
C8H14orf28		3.1112034	
TEX44		3.110928	
TRHDE		3.1083584	
SYDE2		3.1077302	
LOC106559065		3.1076071	
LOC119870020		3.1068082	
TMEM178A		3.1067872	
TG		3.1062965	
LOC610531		3.1062334	
LOC111090727		3.104713	
TAC3		3.1037676	
A4GNT		3.1035929	
MYO1H		3.1029902	
AOC1		3.1008906	
XRRA1		3.098538	
LOC119873060		3.0971375	
CACNA1E		3.0964775	
LOC100684103		3.095528	
GATA1		3.0953023	
WDR49		3.0944836	
RP1L1		3.0919302	
ERICH5		3.0917215	
NDP		3.091643	
LOC102151141		3.0914881	
MIR340		3.0904467	
IRS4		3.0904326	
FRMD5		3.0902445	
LOC119867634		3.0893896	
C32H4orf54		3.0893574	
LOC102156858		3.0871475	
LEKR1		3.087044	
ART3		3.0864022	
LOC111094308		3.0858102	
LOC102155869		3.085712	
ATAD2B		3.0853453	
LOC119866336		3.0832908	
MTTP		3.0829904	
LOC102156269		3.0828066	
CRISPLD1		3.0822146	
RTP5		3.081839	
ST18		3.0812423	
LOC102154763		3.0806582	
CFAP52		3.079571	
LOC106558598		3.079485	
TOGARAM1		3.079232	
LOC102156997		3.0786986	
LOC487627		3.0755022	
ALDH8A1		3.073357	
LOC119867937		3.073242	
GREB1		3.0729923	
WNT1		3.0729532	
DLGAP3		3.0727735	
KCNK13		3.0725644	
LOC111093563		3.072494	
RFX6		3.0722106	
OR5B35		3.0718179	
LOC100688441		3.071645	
LOC111091573		3.0704217	
LOC119870291		3.070393	
OTOA		3.0698097	
CARMIL3		3.0678663	
LOC100688207		3.0664682	
TONSL		3.065596	
ZSCAN20		3.0654585	
LOC119872311		3.064464	
SULT1D1		3.0642455	
GRIP2		3.0630703	
HAO1		3.0629663	
LOC119867272		3.061676	
LOC119864231		3.0605931	
LOC487178		3.060401	
GPR52		3.0603275	
UNC5C		3.059498	
MIR19A		3.0594392	
LOC102154079		3.0585546	
BEND6		3.0584419	
SAMD7		3.0581453	
GRIN2D		3.0575163	
WT1		3.057243	
FRMD7		3.0572124	
GPR21		3.0568593	
LOC119870935		3.0558653	
CORIN		3.0542912	
KL		3.054083	
IQSEC3		3.0535138	
LOC102151846		3.0531592	
PTPN20		3.0528424	
SPHKAP		3.052811	
OR8S12		3.0527625	
OR13C2B		3.0524924	
LOC100683968		3.0520706	
CIP2A		3.0512078	
FRAS1		3.0510821	
C22H13orf46		3.051021	
LOC102153417		3.04998	
LOC111093987		3.04858	
LOC100688606		3.048545	
OR6C74		3.047255	
LOC119872602		3.0471578	
MMP3		3.0467808	
LOC119873279		3.0466173	
THEGL		3.0461278	
PRDM11		3.045908	
EFCAB6		3.0458467	
MCHR1		3.0458288	
KCNH8		3.0457704	
LOC100682831		3.045412	
ZSCAN4		3.0449383	
LOC100684019		3.0446095	
STON1		3.0439906	
CPEB3		3.0439253	
FAM187A		3.04376	
LOC102151293		3.0436976	
RBM44		3.0434613	
LOC100683097		3.0424635	
RAB9B		3.0423026	
LOC100685344		3.041066	
LOC119864424		3.0397487	
LOC111096978		3.039195	
LOC119872471		3.0390296	
OR8G6		3.037374	
CNNM2		3.0373576	
OR10Q2		3.0368698	
C11H9orf24		3.036558	
ZNF624		3.0359838	
FOXF2		3.0355933	
LOC491880		3.0353587	
OR12J1		3.0352864	
SLC15A5		3.0346298	
LOC119873593		3.0336668	
RBM12B		3.0334992	
ASIC4		3.0329764	
FAM200A		3.0326426	
LOC102153597		3.0319755	
LOC100687105		3.0314367	
OR52D3		3.0302393	
LOC106558685		3.0297	
RUNDC3A		3.0289543	
NMBR		3.0284574	
RPL10L		3.0274436	
LOC100685395		3.026439	
TLR7		3.0255334	
DPY19L2		3.0249512	
LOC119867316		3.0246582	
LOC111098392		3.0238726	
LRRC74B		3.023481	
TTC23L		3.023374	
GPR84		3.021488	
SLC18A2		3.0210917	
LOC111092399		3.0206392	
LOC111090682		3.0203998	
LOC119872245		3.0200658	
MIR889		3.0193346	
LOC102155497		3.0185895	
GAS2L3		3.0173295	
KLHL35		3.0166795	
NFXL1		3.0164504	
LOC100684809		3.0156038	
LOC100855475		3.0152931	
LOC119873350		3.0143356	
ZIC5		3.0132322	
LOC102154613		3.0124152	
LOC119872870		3.0114625	
WRN		3.0104275	
USP27X		3.0095248	
LOC111096410		3.0094924	
LOC111092233		3.0078492	
LOC106559073		3.0066154	
LOC111096794		3.0063536	
NKX6-1		3.0051806	
LOC119876706		3.0043125	
LOC100682966		3.0042577	
PIRT		3.003683	
CBY2		3.0029454	
ASPDH		3.0028067	
CEP97		3.0027907	
LOC490527		3.002762	
GDAP1L1		3.0022547	
DSCAM		3.0020857	
DMXL1		3.001051	
LOC119865377		2.999212	
OR9S19		2.9980803	
GPR15		2.997595	
LOC106559731		2.9975686	
LOC119865100		2.9968903	
LOC119871440		2.9961226	
PDZD4		2.9957457	
TXK		2.9954762	
LOC485179		2.992364	
DNAH11		2.991875	
LRRTM4		2.991723	
LOC102152536		2.9908535	
LOC100685163		2.9905767	
COL20A1		2.9902594	
LOC475215		2.9894316	
C28H10orf82		2.9892702	
LOC111090034		2.9890041	
GRM6		2.9886703	
GPR55		2.9885466	
ZNF697		2.988189	
PHF21B		2.9880335	
LOC119869723		2.9879296	
ZNF454		2.9878705	
LOC119867929		2.987775	
RIMKLB		2.9874449	
LOC490346		2.986793	
ADGRE3		2.9866378	
LOC102154755		2.9864974	
LOC119869349		2.986324	
KCNH4		2.9860215	
SFTPB		2.985734	
LRRC72		2.9852927	
LOC102151297		2.9848096	
CNTD1		2.9847827	
SLC35G2		2.9844415	
LOC100688868		2.9842389	
LOC102155993		2.9841518	
KATNAL2		2.9840667	
XIRP2		2.9836695	
LOC119863970		2.983568	
LOC119870917		2.9818435	
HELB		2.9815679	
SYNPR		2.9813411	
SCG2		2.9802852	
IQGAP3		2.9798646	
LOC119870812		2.9795794	
FYB2		2.9794304	
DTWD2		2.9793098	
LOC111095647		2.9791226	
ZNF518B		2.9787688	
LOC119871486		2.978596	
LRP1B		2.9776864	
LIPJ		2.977201	
OR2K2		2.976731	
ZBTB18		2.9763956	
LOC102156568		2.9757574	
PTCRA		2.9754138	
LHFPL3		2.974139	
LOC100684545		2.9738414	
ZIM2		2.973827	
LOC100688409		2.9736152	
PPP3CC		2.9735844	
EVX1		2.9732254	
LOC483059		2.9730804	
DNAJB8		2.972885	
LOC100688105		2.9725416	
PALB2		2.9722912	
CFAP57		2.9720807	
SLC24A1		2.9714687	
LOC484224		2.9711845	
LOC111093694		2.97087	
LOC106559058		2.9699454	
CFAP70		2.96952	
PRSS56		2.9679303	
RANBP3L		2.9674678	
C15H12orf50		2.967026	
GPR88		2.9666872	
LOC490819		2.9663012	
PITX2		2.9661622	
IL12RB2		2.9656785	
CFAP43		2.9654975	
GDF15		2.9653704	
CEP57L1		2.9638588	
FILIP1		2.9637725	
SLC35G6		2.9635856	
TNF		2.963522	
XKR5		2.9624002	
PDS5B		2.9623277	
LOC100688485		2.9621072	
ADORA2A		2.962031	
PAPOLB		2.9612627	
ZFAND4		2.9606922	
SLC6A1		2.9598148	
SOHLH2		2.959102	
LOC111094253		2.9586267	
LOC111093471		2.9581401	
FAM187B		2.9573867	
HCN3		2.9548495	
LOC111097327		2.954488	
DCST2		2.9542594	
LOC111095904		2.9542284	
MYBPHL		2.9542239	
ST7L		2.954008	
LOC119866714		2.9539318	
LOC100685526		2.9530957	
LOC106559086		2.9524632	
CDH19		2.9512708	
LOC106558488		2.9511354	
OR52H1C		2.9510806	
LOC100687251		2.9508286	
OR10D1K		2.9505548	
LOC111092762		2.9494965	
PLCH1		2.9485245	
PROKR1		2.9480202	
ICAM5		2.9475963	
LOC100687561		2.9473338	
LOC100686886		2.9471014	
LOC100683261		2.9464269	
DACH1		2.946184	
SOX30		2.945635	
LOC100685556		2.945258	
LOC100685665		2.9450178	
LOC102156372		2.9450026	
ZNF382		2.9442723	
ILDR2		2.9427612	
BPIFB1		2.9421382	
PRKCQ		2.9419765	
LOC111097343		2.9402788	
OR7A62		2.9401202	
NEFH		2.9396853	
KIAA1210		2.9394155	
LOC111092876		2.939119	
FRYL		2.9385996	
SCN11A		2.9385746	
RRH		2.9385445	
CLHC1		2.937746	
LOC111097643		2.937722	
TNNI3K		2.9377072	
LOC111096010		2.9375448	
HPCA		2.936723	
LOC119867846		2.9356518	
CCDC33		2.9352355	
FBN3		2.9350233	
ZHX1		2.9349139	
LOC487375		2.934889	
SEMA5A		2.9348593	
GLYATL3		2.934542	
LOC102153275		2.934184	
CLTCL1		2.9341362	
OR8S10		2.9327948	
INHA		2.932699	
JADE3		2.9326148	
ZNF644		2.9319108	
LOC100687327		2.9304717	
LOC119871536		2.9301863	
TRPM5		2.9287047	
SOST		2.9286351	
OR51E2		2.928351	
LOC111097484		2.9277225	
SLITRK2		2.9271717	
LOC100688524		2.926998	
LOC111096014		2.9256759	
LOC102155369		2.9256163	
LOC102153089		2.92501	
LOC119870485		2.9250004	
CDH4		2.9248362	
MIR32		2.9245827	
LOC119864441		2.9240263	
OR9S25		2.9228895	
LOC100684788		2.9217706	
PSD3		2.9207265	
TUBAL3		2.9205856	
ZSCAN2		2.9198475	
LOC106559891		2.919493	
LOC100686308		2.9193356	
LOC111095455		2.918977	
PDYN		2.9183245	
LOC119871167		2.9178145	
WBP2NL		2.9177961	
CEP76		2.9172537	
ZNF786		2.9172218	
LOC102153647		2.917113	
LOC111090231		2.9163814	
LOC102155663		2.9160128	
ANKFN1		2.9157088	
LOC111095882		2.9152997	
MTHFD2L		2.9148176	
HEATR6		2.9147604	
LOC119874759		2.913342	
MIR454		2.913194	
LOC119872905		2.9129739	
LOC488356		2.9127412	
KCNJ6		2.912635	
LOC100684631		2.9115903	
GLDC		2.9110942	
MEP1A		2.9110174	
CCDC85A		2.9108114	
LOC111091272		2.9102206	
LOC106557517		2.9096313	
NPHS1		2.9094362	
LOC119871569		2.9089706	
ZIC3		2.9075341	
LOC111097129		2.907498	
ANKRD45		2.9070952	
SLC25A45		2.9063864	
LOC100682946		2.906233	
C5H11orf65		2.9060886	
LOC100686726		2.9060497	
LOC100685742		2.9050922	
LOC119870502		2.9049537	
LOC106557974		2.9047601	
TOX2		2.9045098	
LOC111093980		2.9035857	
LOC106557693		2.9034567	
C6H16orf96		2.9033952	
PLK4		2.9033914	
CDCA2		2.9025416	
LOC100688855		2.9024706	
LOC611601		2.9023297	
OPRD1		2.9022524	
LOC611901		2.9018536	
LOC100685808		2.9015524	
OR1M1		2.9009194	
LOC100684571		2.9002397	
ADGRB1		2.8995667	
TXLNB		2.8993714	
HTR6		2.8989	
LOC100685226		2.898717	
LOC487683		2.8974874	
LOC102155454		2.897296	
TRIM42		2.895113	
LOC119866153		2.8943846	
LOC111096587		2.8939233	
LOC119870288		2.8934116	
LOC100687789		2.8922374	
BTBD17		2.8916237	
LOC102151515		2.8907032	
LOC611455		2.8898306	
PDZD7		2.8895986	
TOX		2.889414	
BBS9		2.8891225	
LOC102154806		2.889063	
LOC100684084		2.8890002	
AMER2		2.8878026	
EPHA10		2.887489	
LRRC36		2.8873448	
LOC111094819		2.887126	
LOC119870115		2.8867698	
LOC119864469		2.8866553	
ANGPTL3		2.8863335	
ESPL1		2.8863173	
LOC485507		2.886054	
DOCK4		2.8853416	
LOC106558345		2.8852463	
PLEKHG4B		2.8844051	
LOC102156007		2.884312	
MIR589		2.8835964	
DCST1		2.8835835	
ADCY8		2.8834348	
NF1		2.8826618	
OR5A1		2.8824785	
TMC7		2.8822334	
ENTPD7		2.8821788	
ATP8B3		2.8814943	
MIER3		2.8813038	
CRTAM		2.881258	
LOC111094782		2.8812408	
GALNTL5		2.881235	
OR9S6		2.881108	
MYBL1		2.8804584	
CACNG8		2.8796635	
MCM10		2.8786578	
LOC111093428		2.877829	
TRIM9		2.877797	
LOC106559750		2.8774283	
LOC111093063		2.8762505	
LOC111094367		2.8756526	
C1H19orf81		2.8755548	
LOC100682968		2.8752017	
LRR1		2.8751893	
P2RY10		2.8747237	
C12H6orf163		2.8746216	
NECTIN3		2.872785	
GDF3		2.8721602	
LOC111096943		2.8716977	
CD96		2.871667	
LOC119872244		2.8709974	
ZNF280D		2.870004	
LOC111096692		2.8696973	
ADAMTS13		2.8693984	
LOC111095617		2.8693118	
CIT		2.8691528	
LOC102156361		2.8688457	
DLG5		2.868252	
RBPJL		2.867962	
LOC100686243		2.8664503	
LOC476397		2.8662248	
CATSPERD		2.865755	
ZSWIM6		2.865228	
STXBP4		2.865146	
SETBP1		2.8651073	
LOC111091994		2.8647091	
KIF17		2.8640234	
LOC111090664		2.863894	
LOC119873919		2.863131	
MCM9		2.863106	
LOC100683471		2.8629973	
LOC609004		2.8625288	
ZNF510		2.8623228	
PIK3CA		2.862322	
LOC106558085		2.8623035	
EFCAB9		2.862149	
LOC111090077		2.8603103	
CCDC173		2.8601964	
LOC119872614		2.8591027	
PLEKHA8		2.8586984	
TIAM2		2.8586133	
EN2		2.8584344	
LOC119880172		2.8581827	
BBOF1		2.8580823	
LOC100688015		2.857767	
GABRG3		2.8572347	
LOC119870104		2.8563564	
LCORL		2.8561442	
LOC119873477		2.8559282	
LOC111096694		2.855722	
HOXA13		2.8555226	
CCDC136		2.8547275	
LOC100856614		2.8547153	
DYTN		2.8541443	
CNTNAP2		2.8533304	
CEP170		2.8531904	
LOC100688977		2.8531418	
WNT9B		2.8527687	
LOC100688361		2.8526087	
TMTC2		2.8522995	
NEGR1		2.8522227	
LOC111090634		2.8521352	
NPAT		2.8520453	
LOC102155368		2.8518355	
LOC119866248		2.8516111	
ANKRD34B		2.851189	
LOC119867007		2.8506143	
PKD2L1		2.85032	
SLC22A12		2.8498905	
ZNF529		2.8497782	
SLC39A12		2.8491518	
LOC102157361		2.8485465	
PTPRH		2.8485188	
LOC102157019		2.8484411	
CHADL		2.8481905	
RLN3		2.8474164	
SMCO2		2.847116	
LOC484559		2.847072	
LOC111093892		2.8470376	
MIR15B		2.8446035	
LOC100687995		2.8437424	
LOC481394		2.8426232	
MUCL3		2.8426187	
BAZ2B		2.8422546	
SMCHD1		2.8415637	
BMT2		2.8414354	
LOC609321		2.841352	
LOC102152543		2.841294	
LOC111095526		2.840664	
LOC119870422		2.8398726	
NLK		2.8396096	
OR1AB2		2.8390138	
SYN3		2.8389823	
LOC102152540		2.8389277	
ATRX		2.837625	
LOC106558894		2.8374243	
LOC102157134		2.8367045	
LOC100684412		2.836386	
LOC102154072		2.8361862	
LOC119873311		2.835742	
LOC111092958		2.8355196	
LOC102152013		2.835329	
LOC100688163		2.8351111	
SRRM4		2.8344338	
LOC102156079		2.8342626	
LOC100683714		2.833474	
LOC111094784		2.8333223	
LOC111092044		2.8328757	
KCNH5		2.8319163	
HTR2B		2.8313673	
FAM163B		2.830882	
LOC100856603		2.8303962	
C20H3orf49		2.8300223	
LOC106559951		2.8299572	
LOC102153682		2.8299367	
LOC119869284		2.8299353	
KCNJ4		2.8299077	
COL10A1		2.829816	
DNAH7		2.8297977	
IL7		2.8297625	
HMCN1		2.8297033	
LOC119866123		2.8290064	
TRPC6		2.8287742	
LOC119872133		2.8286717	
ABHD16B		2.8285968	
LOC100686151		2.8276455	
VPS13B		2.8267758	
FPGT		2.8259628	
LOC119870336		2.8259017	
LOC111096573		2.82512	
LOC111094467		2.8245173	
LOC111097454		2.823549	
RSPH14		2.8235314	
LOC111095612		2.8234026	
LOC102153435		2.821659	
PAQR3		2.8215215	
LOC100855826		2.8213713	
LOC486013		2.8209352	
LOC102152523		2.8208375	
SMC5		2.8205488	
LOC100686350		2.8205185	
C15H1orf94		2.820351	
LOC102153183		2.8202856	
OLFM2		2.8181887	
GJA9		2.8169968	
BECN2		2.816956	
LOC102152245		2.8164787	
LOC482987		2.8143985	
MIR425		2.8141613	
LNP1		2.8139808	
LOC111096992		2.813572	
ACTRT2		2.8133366	
LOC119877738		2.8132858	
POU3F2		2.8125985	
LOC100682601		2.8123484	
UPK1B		2.8115265	
LOC102157106		2.8108926	
OVCH2		2.8106923	
DPYSL4		2.8104086	
CBLIF		2.8098311	
CLEC4F		2.8090773	
PXT1		2.8086972	
LOC119870432		2.8085907	
MYT1L		2.8077784	
LOC486797		2.8069541	
CHD1		2.8069015	
PHF7		2.8060524	
LOC111091594		2.8059924	
ELAVL4		2.8048315	
LOC119863959		2.804485	
AKNAD1		2.8043466	
FEM1C		2.8037298	
LOC102151844		2.8032753	
SLC17A8		2.8028512	
LOC119864442		2.8026946	
LOC100685734		2.8024507	
ZNF304		2.8021274	
LOC111098655		2.8018248	
ABCB4		2.8011973	
TMEM174		2.801114	
CNGA1		2.8006747	
HS6ST3		2.8005815	
LOC111091350		2.8004205	
OR4A15		2.8001351	
HOXD3		2.79904	
LOC100682940		2.798606	
SATL1		2.7979467	
SYNE1		2.7976644	
CIB4		2.7974281	
B3GAT1		2.797411	
ARID2		2.797237	
LOC476445		2.7966726	
LOC111096848		2.795064	
IHH		2.7946765	
LOC100687392		2.7946193	
LOC102156842		2.7942414	
LOC100687668		2.793006	
LOC106558137		2.7927165	
SLC2A2		2.791484	
LBX1		2.790435	
ZNF582		2.7894056	
LOC119872065		2.789259	
OR9S5		2.78866	
LOC100685910		2.7880418	
POU3F3		2.7879064	
LOC111096489		2.7876942	
FCRL4		2.7852364	
LOC483061		2.7851796	
RIF1		2.7849207	
BEST3		2.7843692	
LOC102154038		2.7842863	
SYT16		2.7839725	
VSIG1		2.783594	
CHD5		2.7830322	
OR6D7		2.7826703	
GUCY2D		2.7825458	
AHI1		2.7823827	
SEZ6L		2.7819207	
KCNG2		2.7814956	
VASH2		2.7813482	
LOC119865163		2.781219	
GTF2A1L		2.7811887	
LOC119871423		2.7811294	
LOC111091405		2.780918	
LOC111096168		2.7801135	
MIR8858		2.7797058	
LOC100682938		2.7769146	
LOC100686374		2.7766728	
HKDC1		2.7765777	
INSM1		2.7765353	
LOC111090281		2.7761009	
LOC119870075		2.7756994	
MASTL		2.7752934	
FERD3L		2.77523	
LOC106558616		2.7747128	
LOC102152721		2.7746868	
CHRNB3		2.7744834	
LOC119866845		2.7744544	
ZFHX2		2.7744029	
LOC106558933		2.774323	
LOC111095140		2.774273	
LOC119872567		2.7736897	
LOC111090629		2.7735198	
LOC119868063		2.7733836	
FMN2		2.7733085	
LRP4		2.773156	
NEUROG1		2.7729785	
LOC481790		2.7728987	
LOC119871811		2.772825	
FBLL1		2.7724502	
LOC119874552		2.7716806	
METTL4		2.7714117	
LOC484934		2.7704332	
LOC100856300		2.7696102	
LOC119867192		2.7695432	
LOC100688166		2.7690594	
OSBP2		2.7683694	
ABCG5		2.766556	
LOC111090891		2.766461	
DDX4		2.7663515	
LOC100685161		2.7662773	
RAD54L		2.7655587	
SPDYA		2.7651727	
PDE4C		2.7651393	
STRC		2.7649386	
RAB3C		2.7647967	
LOC119870151		2.7640789	
NUP210L		2.763896	
METRN		2.7637472	
ABCC8		2.7634099	
BPIFB4		2.7632375	
LOC100685357		2.7601385	
WNT8A		2.7588687	
LOC111090966		2.7584338	
LOC106560136		2.7581737	
LOC119871814		2.7579324	
LOC611720		2.7574453	
LOC100688671		2.7570968	
LOC100682883		2.7567587	
ATR		2.7559037	
MTUS2		2.7558541	
LOC119866443		2.755591	
EXOC6		2.7554457	
LOC119867515		2.755365	
SPATA6L		2.7551944	
LOC111091327		2.7542846	
LOC102156425		2.7538295	
LOC100683855		2.753684	
LOC482010		2.7534862	
KCNQ5		2.7519262	
ANKS4B		2.7510774	
DENND4A		2.7507725	
LOC100686421		2.750351	
TRERF1		2.7503467	
LOC102155960		2.7501564	
LOC119870496		2.7493334	
ZIC4		2.7490819	
APCDD1L		2.748227	
ENPP6		2.7480185	
ZNF268		2.7479434	
LOC100685034		2.7475889	
PTPRO		2.7466354	
LOC119864205		2.7462525	
LOC102153263		2.7461472	
UBXN10		2.7461438	
LOC111098391		2.7459166	
SYT6		2.7453895	
LOC119866197		2.7453713	
C5H16orf46		2.744336	
HNF1A		2.744017	
LOC111096475		2.7439444	
LOC111094466		2.7432096	
LOC102153900		2.7422807	
CYP2R1		2.7421694	
LOC100685599		2.7417526	
LOC111098257		2.7416897	
MYRF		2.741138	
MROH2A		2.7411141	
LOC100856532		2.7409844	
KLF12		2.7406998	
LOC102156961		2.74003	
LOC100683518		2.7399478	
LOC111092714		2.7397838	
KPNA5		2.7392428	
LOC102153284		2.7391007	
LOC106557642		2.7386403	
KCNT2		2.7384672	
LRIT3		2.7374196	
CLDN16		2.7373393	
RNF165		2.7359297	
ULK4		2.735455	
LOC119867812		2.735401	
QRICH2		2.7353542	
KCNG4		2.7350354	
LOC100685630		2.7346501	
LOC100683488		2.7333617	
LOC100855573		2.7326314	
FER		2.7320364	
LOC111093917		2.7317486	
LOC119873372		2.7317479	
LOC100687353		2.7316372	
AICDA		2.730775	
TRIM37		2.7307596	
ZNF550		2.730132	
OR11G7		2.7300327	
LOC102155292		2.7298036	
SGCZ		2.729273	
LOC106558695		2.7291245	
OR10H2		2.728074	
LOC111092301		2.727753	
PLAC1		2.7275078	
LOC119864951		2.7264361	
ZNF19		2.7264054	
LOC119866937		2.7262266	
STK32A		2.7246792	
LOC106559057		2.7241817	
KCNJ11		2.723743	
OLFM4		2.7233708	
LOC111096243		2.723253	
LOC106559805		2.7231464	
RPRML		2.7229435	
LOC102156908		2.7228355	
CNGA4		2.7227538	
LOC102153876		2.722656	
PGM2L1		2.7220151	
POU4F1		2.7214613	
ATF7IP2		2.7212894	
LOC100683638		2.72099	
LOC119873249		2.7205453	
CSPG4B		2.7200732	
LOC119872887		2.7198412	
LOC610105		2.719736	
LGI2		2.7192955	
GBA3		2.7180629	
OSM		2.7178845	
LOC482089		2.715569	
LOC102154534		2.7142653	
PHF14		2.7138882	
LOC119870463		2.7136302	
VPS13A		2.7125392	
ARID3C		2.712408	
ASB14		2.7117422	
USH1C		2.7117352	
SOX6		2.7115233	
TEX12		2.7115	
OR6M2		2.7111402	
XPO4		2.7109647	
SERPINA7		2.7102582	
TTLL8		2.7101085	
LOC481727		2.7097695	
C21H11orf42		2.7088072	
OR8S15		2.7063563	
LOC100682905		2.706352	
DAB1		2.7054965	
MSH3		2.705445	
PIP5KL1		2.7053692	
CBX2		2.705264	
RASGRF1		2.7050745	
LOC102153093		2.7041042	
WNT7A		2.7037034	
CHRNA6		2.703658	
IL24		2.7033458	
TMEM108		2.7033174	
LOC102157094		2.7027316	
LOC102153264		2.7025712	
LOC119872920		2.7022917	
LOC111097105		2.7021284	
LOC100684151		2.701996	
NOS1		2.7002225	
PWWP3B		2.6999934	
DHH		2.6998947	
TNFRSF9		2.6998198	
MIR181B-1		2.6997237	
LOC119868456		2.699563	
GCFC2		2.6985066	
LOC102154888		2.6984155	
DNMT3B		2.6981306	
CCDC65		2.6980467	
MRGPRG		2.6978574	
LOC111096719		2.6971457	
ANK1		2.697107	
AGTPBP1		2.6970508	
GYS2		2.696879	
LOC100684697		2.6959739	
HK3		2.6959627	
LOC119872205		2.6959288	
SRPK3		2.6958005	
ZP3		2.6956763	
CLSPN		2.695369	
LOC484082		2.6953638	
LOC119864762		2.6950269	
CD101		2.6947777	
FBXO15		2.6947436	
BAAT		2.6933205	
GJC1		2.6924405	
LOC100683935		2.6915212	
LOC100686831		2.691407	
ABCC4		2.690883	
LOC111090367		2.690068	
LOC102156973		2.6891484	
LOC111092216		2.6885436	
LOC111090138		2.6882792	
LOC111096011		2.6880906	
PRMT8		2.6859355	
LOC111090975		2.685792	
SCAI		2.6849916	
CTNNA2		2.6844738	
LOC119873027		2.6837807	
EPHB1		2.682842	
LOC102152726		2.682705	
FANCA		2.682531	
LOC119863913		2.6823368	
TEX14		2.6819952	
SEZ6		2.6817403	
LOC111091724		2.6816537	
ZNF81		2.6815343	
LOC119864248		2.6812072	
LOC609912		2.679661	
C2CD6		2.6789858	
ZNF699		2.6786401	
EYA4		2.678109	
LOC102154590		2.6763914	
LOC111094470		2.6757104	
LOC102155337		2.6756506	
LOC611295		2.6755972	
LOC100684959		2.6750484	
LOC111093707		2.674818	
LOC119871437		2.674112	
IFNE		2.673069	
HRH4		2.6730042	
LOC106559650		2.671904	
ZNF800		2.6717522	
DCX		2.6712763	
LOC119867888		2.6710465	
ABHD18		2.6709132	
IQCD		2.6707828	
EFNB3		2.6706784	
LOC100683191		2.6702657	
KCNC2		2.669551	
LOC100685977		2.6695502	
LOC119863916		2.669405	
CPB1		2.6692638	
RAX		2.6690633	
GRIN1		2.6688387	
LOC119872868		2.6688306	
LOC612400		2.6682613	
LOC102154835		2.6682167	
ZNF41		2.667856	
LOC111094034		2.6664805	
ASXL2		2.666435	
LOC480589		2.6647704	
LOC111095837		2.6643386	
LOC119866288		2.6641223	
LOC119870551		2.6641169	
LOC119869285		2.6638334	
NT5C1A		2.662126	
